DI_SEQUENCE_NUMBER,DI_OPERATION_TYPE,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,AUSME,DISPR,DISMM,DISPO,KZDIE,PLIFZ,WEBAZ,PERKZ,AUSSS,DISLS,BESKZ,SOBSL,SBDKZ,LAGPR,ALTSL,KZAUS,AUSDT,NFMAT,KZBED,MISKZ,FHORI,PFREI,FFREI,RGEKZ,FEVOR,BEARZ,RUEZT,TRANZ,DZEIT,MAXLZ,LZEIH,KZPRO,GPMKZ,UEETO,UEETK,UNETO,WZEIT,ATPKZ,VZUSL,HERBL,INSMK,SPROZ,QUAZT,SSQSS,MPDAU,KZPPV,KZDKZ,WSTGH,PRFRQ,NKMPR,LADGR,XCHPF,USEQU,LGRAD,AUFTL,PLVAR,OTYPE,OBJID,MTVFP,PERIV,KZKFK,VRVEZ,VBEAZ,LIZYK,BWSCL,KAUTB,KORDB,STAWN,HERKL,HERKR,EXPME,MTVER,PRCTR,MRPPP,SAUFT,FXHOR,VRMOD,VINT1,VINT2,VERKZ,STLAL,STLAN,PLNNR,APLAL,SOBSK,FRTME,LGPRO,DISGR,KAUSF,QZGTP,QMATV,TAKZT,RWPRO,COPAM,ABCIN,AWSLS,SERNP,CUOBJ,STDPD,SFEPR,XMCNG,QSSYS,LFRHY,RDPRF,VRBMT,VRBWK,VRBDT,VRBFK,AUTRU,PREFE,PRENC,PRENO,PREND,PRENE,PRENG,ITARK,SERVG,KZKUP,STRGR,CUOBV,LGFSB,SCHGT,CCFIX,EPRIO,QMATA,RESVP,PLNTY,UOMGR,UMRSL,ABFAC,SFCPF,SHFLG,SHZET,MDACH,KZECH,KOKRS,ZZBKLAS,ZZSTPRS,ZZWAERS,ZZVERPR,ZZLPLPR,ZZSTPRS_MM,ZZLOSGR,ZZMEINS,ZZEISBE,ZZPEINH,ZZWERKS_SRC,ZZSTPRS_SRC,ZZPEINH_SRC,ZZBSTRF,ZZBSTMI,ZZMINBE,ZZBSTFE,ZZMATOHD,ZZOHDCST,ZZLABCST,ZZPLPR,ZZPLP1,ZZKBETR,ZZKONWA,ZZSWAER,ZZMAT_LOOP,ZZLOOPSTDL,ZZSUBCOST,ZZLOOP_REL,ZZCST_SOBSL,ZZCST_BESKZ,ZZPRDTIER,ZZNODETYPE,ZZFRCST_RORG,ZZERHOR,ODQ_CHANGEMODE,ODQ_ENTITYCNTR
73366,X,2843,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003960, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73367,X,2844,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003960, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73368,X,2845,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003960, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73369,X,2846,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73370,X,2847,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73371,X,2848,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73372,X,2849,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73373,X,2850,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73374,X,2851,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73375,X,2852,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73376,X,2858,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73377,X,2859,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73378,X,2860,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73379,X,2866,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73380,X,2867,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73381,X,2871,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73382,X,2873,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73383,X,2874,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73384,X,2875,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003962, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73385,X,2882,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003962, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73386,X,2883,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003962, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73387,X,2890,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73388,X,2891,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003960, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73389,X,2893,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73390,X,2894,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73391,X,2895,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73392,X,2896,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73393,X,2897,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73394,X,2898,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73395,X,2899,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73396,X,2900,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73397,X,2901,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003620, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73398,X,2904,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
73399,X,2905,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
74361,X,855,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003110, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
98884,X,1153,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003960, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
98885,X,1157,T100,F, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000003962, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,T100,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
